Symbol,Last Price,Change,P Change,Previous Close,Open,Day High,Day Low,Volume,Time,Date,52W High,52W Low,Market Cap (Cr),P/E Ratio,EPS,Sector,VWAP,Deliverable Volume,Deliverable %
ADANIPORTS,2991.75,46.31,1.57,2945.44,2955.07,2991.75,2955.07,2431832,2025-05-08 09:26:00,2025-05-08,3519.0,2346.0,68511.13,15.41,194.14,Infrastructure,2986.66,1840893,71.84
DRREDDY,1194.28,33.27,2.87,1161.01,1164.68,1194.28,1164.68,4001687,2025-05-08 09:25:00,2025-05-08,1421.57,947.71,23885.69,9.26,128.97,Metal,1195.32,1949738,60.81
RELIANCE,2401.18,55.21,2.35,2345.97,2338.86,2401.18,2338.86,6854428,2025-05-08 09:24:00,2025-05-08,2940.9,1960.6,163760.71,11.82,203.15,Oil & Gas,2394.66,4040696,43.81
INFY,1386.47,32.87,2.43,1353.6,1350.51,1386.47,1350.51,4145417,2025-05-08 09:23:00,2025-05-08,1704.36,1136.24,61559.45,22.58,61.4,IT,1380.58,3129933,56.84
HCLTECH,1195.58,31.36,2.69,1164.22,1164.71,1195.58,1164.71,3342725,2025-05-08 09:22:00,2025-05-08,1416.54,944.36,56192.3,24.39,49.02,IT,1193.53,2398220,45.29
POWERGRID,1749.9,37.97,2.22,1711.93,1717.48,1749.9,1717.48,1815688,2025-05-08 09:22:00,2025-05-08,2003.86,1335.9,98519.55,9.99,175.17,Power,1746.03,886080,76.33
ICICIBANK,799.14,15.0,1.91,784.14,791.95,799.14,791.95,4452257,2025-05-08 09:20:00,2025-05-08,1020.48,680.32,56978.78,16.52,48.37,Banking,798.56,1852196,57.41
SBIN,752.48,14.84,2.01,737.64,734.5,752.48,734.5,2226507,2025-05-08 09:20:00,2025-05-08,888.96,592.64,40483.37,18.66,40.33,Banking,749.21,1081484,57.07
DRREDDY,1182.2,21.19,1.83,1161.01,1164.68,1182.2,1164.68,4798118,2025-05-08 09:20:00,2025-05-08,1421.57,947.71,57218.72,10.28,115.0,Metal,1185.42,3495749,47.79
EICHERMOT,4603.23,103.26,2.29,4499.97,4516.39,4603.23,4516.39,784834,2025-05-08 09:19:00,2025-05-08,5729.11,3819.41,341559.86,17.43,264.1,Oil & Gas,4602.48,565419,42.06
TATACONSUM,4330.03,96.63,2.28,4233.4,4291.83,4330.03,4291.83,1851951,2025-05-08 09:19:00,2025-05-08,5522.58,3681.72,161510.12,10.29,420.8,Oil & Gas,4338.2,828028,75.41
SUNPHARMA,1381.44,33.19,2.46,1348.25,1350.16,1381.44,1350.16,1440673,2025-05-08 09:17:00,2025-05-08,1585.02,1056.68,42410.24,40.05,34.49,Pharma,1374.92,672179,63.06
AXISBANK,1022.51,14.83,1.47,1007.68,1004.42,1022.51,1004.42,2836576,2025-05-08 09:16:00,2025-05-08,1260.36,840.24,21574.93,19.29,53.01,Banking,1027.32,2147867,79.96
BAJAJFINSV,1584.16,31.18,2.01,1552.98,1559.75,1584.16,1559.75,3131171,2025-05-08 09:16:00,2025-05-08,1980.36,1320.24,110415.65,32.21,49.18,Financial Services,1583.05,1607975,59.15
NTPC,4135.14,81.11,2.0,4054.03,4055.4,4135.14,4055.4,2798497,2025-05-07 15:29:00,2025-05-07,5136.35,3424.23,186908.45,10.7,386.46,Power,4119.68,1895540,57.7
INFY,1353.6,6.52,0.48,1347.08,1341.87,1370.95,1341.87,3320020,2025-05-07 15:28:00,2025-05-07,1704.36,1136.24,57663.49,34.0,39.81,IT,1353.13,2091421,55.94
ASIANPAINT,2919.35,59.89,2.09,2859.46,2842.69,2919.35,2842.69,2244218,2025-05-07 15:28:00,2025-05-07,3780.78,2520.52,221286.89,73.49,39.72,Paints,2906.67,1671936,55.41
CIPLA,2208.54,26.47,1.21,2182.07,2169.2,2218.82,2169.2,1691073,2025-05-07 15:28:00,2025-05-07,2876.96,1917.98,109102.05,24.25,91.07,Banking,2219.12,1306449,72.0
BHARTIARTL,907.2,7.75,0.86,899.45,910.07,913.13,905.36,1883278,2025-05-07 15:27:00,2025-05-07,1176.18,784.12,65136.86,21.7,41.81,Telecom,908.06,1023882,45.25
HCLTECH,1164.22,17.89,1.56,1146.33,1139.59,1172.56,1139.59,1490616,2025-05-07 15:27:00,2025-05-07,1416.54,944.36,69737.06,31.8,36.61,IT,1167.42,734356,56.81
INDUSINDBK,3149.99,62.54,2.03,3087.45,3088.27,3154.81,3088.27,903290,2025-05-07 15:27:00,2025-05-07,3807.01,2538.01,212939.09,23.26,135.43,Financial Services,3149.08,620588,63.58
HINDUNILVR,2519.36,17.52,0.7,2501.84,2488.36,2569.03,2488.36,2480261,2025-05-07 15:26:00,2025-05-07,3048.9,2032.6,168545.21,57.78,43.6,FMCG,2508.77,1015653,42.91
LT,2870.58,51.53,1.83,2819.05,2829.87,2874.19,2829.87,3400783,2025-05-07 15:26:00,2025-05-07,3576.48,2384.32,205533.18,22.13,129.71,Construction,2858.14,1690430,73.43
TECHM,2537.03,34.04,1.36,2502.99,2488.12,2568.49,2488.12,3427437,2025-05-07 15:26:00,2025-05-07,3111.12,2074.08,89557.02,17.84,142.21,Infrastructure,2548.83,2240217,70.66
DRREDDY,1161.01,14.05,1.23,1146.96,1141.8,1172.39,1141.8,2309656,2025-05-07 15:23:00,2025-05-07,1421.57,947.71,47601.6,8.45,137.4,Metal,1159.65,1022863,55.94
HDFCBANK,1525.64,31.07,2.08,1494.57,1507.61,1525.64,1504.95,4997837,2025-05-07 15:21:00,2025-05-07,1896.6,1264.4,89707.41,24.18,63.09,Banking,1526.59,2328150,62.04
ICICIBANK,784.14,7.65,0.99,776.49,777.49,792.35,777.49,5773546,2025-05-07 15:21:00,2025-05-07,1020.48,680.32,56771.94,18.45,42.5,Banking,781.66,4266804,42.81
TATASTEEL,1025.68,14.03,1.39,1011.65,1013.81,1041.49,1013.81,1444510,2025-05-07 15:21:00,2025-05-07,1238.78,825.86,27898.42,10.82,94.79,Metal,1027.0,907520,40.73
KOTAKBANK,1691.24,26.88,1.62,1664.36,1672.62,1691.24,1672.62,2605510,2025-05-07 15:20:00,2025-05-07,2100.72,1400.48,61053.74,20.45,82.7,Banking,1686.45,1765976,44.99
ASIANPAINT,2917.43,57.97,2.03,2859.46,2842.69,2918.64,2842.69,2220057,2025-05-07 15:19:00,2025-05-07,3780.78,2520.52,97442.17,52.04,56.06,Paints,2906.54,1329482,52.54
TATAMOTORS,3106.51,28.91,0.94,3077.6,3083.56,3129.71,3083.56,1909152,2025-05-07 15:19:00,2025-05-07,3771.08,2514.06,232367.11,20.42,152.13,Auto,3108.2,1401347,78.59
UPL,2671.47,6.07,0.23,2665.4,2691.81,2705.37,2671.47,1870911,2025-05-07 15:18:00,2025-05-07,3451.15,2300.77,156013.61,51.15,52.23,FMCG,2679.61,1023831,71.35
HDFCBANK,1504.95,10.38,0.69,1494.57,1507.61,1522.25,1504.95,2924120,2025-05-07 15:17:00,2025-05-07,1896.6,1264.4,83223.59,22.65,66.44,Banking,1504.68,2120712,59.68
NESTLEIND,2731.36,48.16,1.8,2683.2,2681.62,2739.73,2681.62,1776113,2025-05-07 15:17:00,2025-05-07,3300.91,2200.61,200755.25,20.94,130.44,Infrastructure,2737.38,954372,60.09
COALINDIA,1737.52,14.96,0.87,1722.56,1742.14,1765.66,1735.02,4205711,2025-05-07 15:16:00,2025-05-07,2161.19,1440.79,96605.9,8.49,204.65,Power,1734.83,2516800,74.14
HINDUNILVR,2537.52,35.68,1.43,2501.84,2488.36,2569.03,2488.36,2490787,2025-05-07 15:15:00,2025-05-07,3048.9,2032.6,101247.06,40.26,63.03,FMCG,2542.13,1438405,46.27
ITC,385.44,5.08,1.34,380.36,383.33,387.18,383.33,2572823,2025-05-07 15:15:00,2025-05-07,504.3,336.2,12873.74,46.84,8.23,FMCG,385.85,1679903,79.32
TATACONSUM,4233.4,1.37,0.03,4232.03,4224.44,4331.99,4224.44,2177272,2025-05-07 15:15:00,2025-05-07,5522.58,3681.72,176532.67,15.35,275.79,Oil & Gas,4254.44,1342494,58.86
NTPC,4134.5,80.47,1.98,4054.03,4055.4,4134.5,4055.4,3193571,2025-05-07 15:14:00,2025-05-07,5136.35,3424.23,263367.45,9.19,449.89,Power,4144.42,2311635,66.39
JSWSTEEL,862.0,14.98,1.77,847.02,854.4,862.0,854.4,4158870,2025-05-07 15:14:00,2025-05-07,1086.4,724.26,58098.87,10.71,80.49,Metal,861.23,2955891,66.96
LT,2874.19,55.14,1.96,2819.05,2829.87,2874.19,2829.87,1037993,2025-05-07 15:13:00,2025-05-07,3576.48,2384.32,142847.31,24.95,115.2,Construction,2866.37,592504,42.0
HEROMOTOCO,2315.8,11.39,0.49,2304.41,2333.49,2348.66,2315.8,2224252,2025-05-07 15:12:00,2025-05-07,2893.06,1928.7,157706.12,32.33,71.63,Financial Services,2305.93,1719964,74.91
WIPRO,444.63,8.53,1.96,436.1,441.13,444.63,441.13,3204745,2025-05-07 15:10:00,2025-05-07,540.18,360.12,26855.85,32.88,13.52,IT,443.21,2168987,49.3
INDUSINDBK,3154.81,67.36,2.18,3087.45,3088.27,3154.81,3088.27,1835489,2025-05-07 15:10:00,2025-05-07,3807.01,2538.01,87388.32,27.98,112.75,Financial Services,3163.41,1423086,78.45
INFY,1358.72,11.64,0.86,1347.08,1341.87,1370.95,1341.87,4304876,2025-05-07 15:09:00,2025-05-07,1704.36,1136.24,66577.49,32.72,41.53,IT,1361.64,1722529,74.07
ICICIBANK,785.47,8.98,1.16,776.49,777.49,792.35,777.49,4269289,2025-05-07 15:09:00,2025-05-07,1020.48,680.32,58282.03,16.17,48.58,Banking,783.25,2294996,42.56
ASIANPAINT,2884.35,24.89,0.87,2859.46,2842.69,2918.64,2842.69,2314079,2025-05-07 15:07:00,2025-05-07,3780.78,2520.52,168734.51,51.88,55.6,Paints,2883.09,1185815,76.24
ICICIBANK,783.76,7.27,0.94,776.49,777.49,792.35,777.49,4125300,2025-05-07 15:06:00,2025-05-07,1020.48,680.32,54471.23,23.87,32.83,Banking,781.02,2326881,56.13
GRASIM,2108.84,30.42,1.46,2078.42,2065.72,2116.99,2065.72,1551986,2025-05-07 15:06:00,2025-05-07,2672.63,1781.75,133911.23,20.45,103.12,IT,2107.25,1185921,63.53
UPL,2686.91,21.51,0.81,2665.4,2691.81,2705.37,2682.85,1430451,2025-05-07 15:05:00,2025-05-07,3451.15,2300.77,193457.26,55.56,48.36,FMCG,2686.17,660484,74.38
M&M,2954.16,47.01,1.62,2907.15,2903.02,2955.72,2903.02,2687981,2025-05-07 15:02:00,2025-05-07,3550.96,2367.3,162774.23,28.74,102.79,Auto,2944.98,2148195,61.54
BAJAJ-AUTO,1114.87,23.53,2.16,1091.34,1085.67,1114.87,1085.67,2280930,2025-05-07 15:02:00,2025-05-07,1320.2,880.14,43368.54,14.26,78.18,Oil & Gas,1110.46,1779560,60.82
ONGC,3291.49,24.64,0.75,3266.85,3285.54,3321.59,3285.54,2220506,2025-05-07 15:01:00,2025-05-07,4194.2,2796.14,249166.07,11.65,282.53,Oil & Gas,3290.29,1416755,72.57
TCS,3148.54,28.25,0.91,3120.29,3122.94,3185.93,3122.94,3794433,2025-05-07 15:00:00,2025-05-07,4020.24,2680.16,117125.77,24.94,126.24,IT,3164.26,2208243,50.26
HEROMOTOCO,2348.66,44.25,1.92,2304.41,2333.49,2348.66,2319.99,2329876,2025-05-07 15:00:00,2025-05-07,2893.06,1928.7,108508.02,26.88,87.38,Financial Services,2343.12,1201811,75.55
BAJFINANCE,6913.5,104.38,1.53,6809.12,6888.24,6938.65,6888.24,1446066,2025-05-07 14:58:00,2025-05-07,8461.08,5640.72,461130.64,29.32,235.79,Financial Services,6882.71,936278,52.83
JSWSTEEL,857.5,10.48,1.24,847.02,854.4,861.22,854.4,968304,2025-05-07 14:57:00,2025-05-07,1086.4,724.26,23238.2,14.93,57.43,Metal,856.22,601048,50.53
SBILIFE,2496.2,46.69,1.91,2449.51,2456.02,2506.73,2456.02,2419090,2025-05-07 14:57:00,2025-05-07,2880.38,1920.26,102094.38,22.58,110.55,Financial Services,2504.19,1608863,73.83
INFY,1357.26,10.18,0.76,1347.08,1341.87,1370.95,1341.87,3183057,2025-05-07 14:56:00,2025-05-07,1704.36,1136.24,59719.34,29.72,45.67,IT,1359.98,2438703,49.78
HINDALCO,4378.27,80.26,1.87,4298.01,4294.04,4378.27,4294.04,1106132,2025-05-07 14:56:00,2025-05-07,5710.67,3807.11,180822.5,32.04,136.65,IT,4376.44,708391,43.29
M&M,2940.2,33.05,1.14,2907.15,2903.02,2955.72,2903.02,3209170,2025-05-07 14:55:00,2025-05-07,3550.96,2367.3,183762.29,27.97,105.12,Auto,2929.18,2203794,42.43
APOLLOHOSP,2852.9,28.04,0.99,2824.86,2818.44,2880.99,2818.44,1577033,2025-05-07 14:51:00,2025-05-07,3432.05,2288.03,110407.16,13.48,211.64,Power,2861.58,753381,56.59
NTPC,4102.08,48.05,1.19,4054.03,4055.4,4133.11,4055.4,2017840,2025-05-07 14:50:00,2025-05-07,5136.35,3424.23,99270.26,13.6,301.62,Power,4091.83,1380758,59.08
COALINDIA,1742.03,19.47,1.13,1722.56,1742.14,1765.66,1735.02,3032079,2025-05-07 14:49:00,2025-05-07,2161.19,1440.79,100340.9,13.68,127.34,Power,1746.01,2130573,48.47
COALINDIA,1740.45,17.89,1.04,1722.56,1742.14,1765.66,1735.02,2543330,2025-05-07 14:48:00,2025-05-07,2161.19,1440.79,47340.2,13.72,126.85,Power,1744.92,1550055,62.0
COALINDIA,1735.02,12.46,0.72,1722.56,1742.14,1765.66,1735.02,2965939,2025-05-07 14:47:00,2025-05-07,2161.19,1440.79,128564.94,11.79,147.16,Power,1733.32,2033498,71.32
ITC,387.18,6.82,1.79,380.36,383.33,387.18,383.33,2348070,2025-05-07 14:45:00,2025-05-07,504.3,336.2,22456.27,41.39,9.35,FMCG,387.45,1845986,67.07
ASIANPAINT,2918.64,59.18,2.07,2859.46,2842.69,2918.64,2842.69,4276920,2025-05-07 14:45:00,2025-05-07,3780.78,2520.52,68587.99,55.84,52.27,Paints,2919.99,1887652,44.22
ICICIBANK,792.35,15.86,2.04,776.49,777.49,792.35,777.49,5870275,2025-05-07 14:44:00,2025-05-07,1020.48,680.32,57921.07,21.66,36.58,Banking,791.86,2620957,57.97
BAJAJFINSV,1552.98,24.58,1.61,1528.4,1522.3,1552.98,1522.3,2416443,2025-05-07 14:44:00,2025-05-07,1980.36,1320.24,31680.78,22.52,68.96,Financial Services,1553.37,1915585,50.73
TATASTEEL,1041.49,29.84,2.95,1011.65,1013.81,1041.49,1013.81,882046,2025-05-07 14:44:00,2025-05-07,1238.78,825.86,75924.5,17.87,58.28,Metal,1039.15,583776,52.47
MARUTI,10379.81,162.9,1.59,10216.91,10228.83,10450.23,10228.83,3005598,2025-05-07 14:42:00,2025-05-07,12420.9,8280.6,414154.46,25.29,410.43,Auto,10355.95,1290295,65.66
ADANIPORTS,2945.44,65.86,2.29,2879.58,2892.92,2947.78,2892.92,2273994,2025-05-07 14:41:00,2025-05-07,3519.0,2346.0,164944.47,20.04,146.98,Infrastructure,2956.96,1064036,69.18
BAJFINANCE,6892.38,83.26,1.22,6809.12,6888.24,6938.65,6888.24,2988145,2025-05-07 14:37:00,2025-05-07,8461.08,5640.72,265356.57,25.39,271.46,Financial Services,6881.61,1422540,55.21
BHARTIARTL,908.91,9.46,1.05,899.45,910.07,913.13,905.36,1876956,2025-05-07 14:36:00,2025-05-07,1176.18,784.12,50262.8,23.05,39.43,Telecom,908.19,1090529,48.16
TATAMOTORS,3108.18,30.58,0.99,3077.6,3083.56,3129.71,3083.56,1535942,2025-05-07 14:36:00,2025-05-07,3771.08,2514.06,64960.89,28.07,110.73,Auto,3095.43,736293,51.21
ULTRACEMCO,4701.24,54.23,1.17,4647.01,4698.05,4735.6,4696.38,819362,2025-05-07 14:35:00,2025-05-07,5900.29,3933.53,138686.59,33.58,140.0,Cement,4717.77,418500,46.96
HINDALCO,4369.61,71.6,1.67,4298.01,4294.04,4370.78,4294.04,1601243,2025-05-07 14:35:00,2025-05-07,5710.67,3807.11,347820.93,21.0,208.08,IT,4373.38,736185,75.26
HINDALCO,4369.61,71.6,1.67,4298.01,4294.04,4370.78,4294.04,4518521,2025-05-07 14:35:00,2025-05-07,5710.67,3807.11,164297.32,21.03,207.78,IT,4361.5,1946609,51.11
NESTLEIND,2739.73,56.53,2.11,2683.2,2681.62,2739.73,2681.62,796132,2025-05-07 14:33:00,2025-05-07,3300.91,2200.61,125479.85,21.24,128.99,Infrastructure,2736.09,578155,48.19
DIVISLAB,1434.14,29.06,2.07,1405.08,1413.43,1434.77,1413.43,2472877,2025-05-07 14:33:00,2025-05-07,1767.94,1178.62,100533.19,15.34,93.49,Banking,1428.44,1259335,41.64
DRREDDY,1166.97,20.01,1.74,1146.96,1141.8,1172.39,1141.8,3647500,2025-05-07 14:32:00,2025-05-07,1421.57,947.71,69668.12,11.29,103.36,Metal,1167.0,2038381,74.94
TATACONSUM,4312.57,80.54,1.9,4232.03,4224.44,4331.99,4224.44,948961,2025-05-07 14:32:00,2025-05-07,5522.58,3681.72,237622.73,18.5,233.11,Oil & Gas,4294.01,391209,41.62
BAJAJ-AUTO,1105.44,14.1,1.29,1091.34,1085.67,1113.68,1085.67,2458702,2025-05-07 14:32:00,2025-05-07,1320.2,880.14,81360.11,15.46,71.5,Oil & Gas,1105.62,1626858,67.03
BHARTIARTL,908.35,8.9,0.99,899.45,910.07,913.13,905.36,777359,2025-05-07 14:31:00,2025-05-07,1176.18,784.12,55227.4,13.69,66.35,Telecom,910.23,582770,60.68
M&M,2953.02,45.87,1.58,2907.15,2903.02,2955.72,2903.02,2862290,2025-05-07 14:30:00,2025-05-07,3550.96,2367.3,83570.56,21.09,140.02,Auto,2956.84,2200051,69.23
EICHERMOT,4499.97,64.99,1.47,4434.98,4449.08,4534.43,4449.08,2388586,2025-05-07 14:30:00,2025-05-07,5729.11,3819.41,346497.87,13.33,337.58,Oil & Gas,4507.13,1419466,45.46
HDFCLIFE,1878.34,43.82,2.39,1834.52,1850.13,1878.34,1850.13,4241816,2025-05-07 14:24:00,2025-05-07,2231.45,1487.63,48461.16,15.55,120.79,Infrastructure,1881.6,2974117,72.09
KOTAKBANK,1687.69,23.33,1.4,1664.36,1672.62,1687.69,1672.62,3750091,2025-05-07 14:19:00,2025-05-07,2100.72,1400.48,54343.77,20.74,81.37,Banking,1686.74,2664351,65.13
M&M,2954.38,47.23,1.62,2907.15,2903.02,2955.72,2903.02,1158846,2025-05-07 14:19:00,2025-05-07,3550.96,2367.3,231032.77,27.45,107.63,Auto,2957.16,532053,62.85
POWERGRID,1711.93,34.15,2.04,1677.78,1682.32,1720.38,1682.32,1993147,2025-05-07 14:18:00,2025-05-07,2003.86,1335.9,110419.65,11.38,150.43,Power,1704.98,848222,47.55
TECHM,2565.33,62.34,2.49,2502.99,2488.12,2568.49,2488.12,2601712,2025-05-07 14:17:00,2025-05-07,3111.12,2074.08,180855.9,20.33,126.18,Infrastructure,2574.14,1187252,72.2
BAJFINANCE,6901.15,92.03,1.35,6809.12,6888.24,6938.65,6888.24,1563693,2025-05-07 14:16:00,2025-05-07,8461.08,5640.72,195992.73,29.72,232.21,Financial Services,6891.4,1236178,48.25
TATASTEEL,1039.11,27.46,2.71,1011.65,1013.81,1039.11,1013.81,2468417,2025-05-07 14:16:00,2025-05-07,1238.78,825.86,66191.41,17.68,58.77,Metal,1036.6,1587116,55.06
ADANIPORTS,2944.07,64.49,2.24,2879.58,2892.92,2947.78,2892.92,2798319,2025-05-07 14:16:00,2025-05-07,3519.0,2346.0,171639.49,21.16,139.13,Infrastructure,2930.64,1215857,40.1
TATASTEEL,1021.74,10.09,1.0,1011.65,1013.81,1030.56,1013.81,2928174,2025-05-07 14:15:00,2025-05-07,1238.78,825.86,76937.17,11.64,87.78,Metal,1025.06,2213377,41.87
ASIANPAINT,2884.94,25.48,0.89,2859.46,2842.69,2899.82,2842.69,1232615,2025-05-07 14:14:00,2025-05-07,3780.78,2520.52,205408.03,51.87,55.62,Paints,2872.17,803127,55.82
HEROMOTOCO,2332.41,28.0,1.22,2304.41,2333.49,2342.94,2319.99,3048639,2025-05-07 14:13:00,2025-05-07,2893.06,1928.7,83267.11,22.88,101.94,Financial Services,2332.39,1758806,66.26
ONGC,3293.5,26.65,0.82,3266.85,3285.54,3321.59,3285.54,2421096,2025-05-07 14:12:00,2025-05-07,4194.2,2796.14,95511.38,17.58,187.34,Oil & Gas,3286.13,1639683,70.87
SBILIFE,2487.92,38.41,1.57,2449.51,2456.02,2506.73,2456.02,1139920,2025-05-07 14:11:00,2025-05-07,2880.38,1920.26,137084.2,18.68,133.19,Financial Services,2479.76,471638,77.38
SUNPHARMA,1348.25,28.85,2.19,1319.4,1335.42,1348.33,1335.42,1407152,2025-05-07 14:09:00,2025-05-07,1585.02,1056.68,44222.54,32.24,41.82,Pharma,1350.81,651902,53.66
ADANIPORTS,2928.4,48.82,1.7,2879.58,2892.92,2947.78,2892.92,976354,2025-05-07 14:08:00,2025-05-07,3519.0,2346.0,214358.64,17.76,164.89,Infrastructure,2925.59,494137,65.91
BHARTIARTL,910.58,11.13,1.24,899.45,910.07,913.13,905.36,1166207,2025-05-07 14:06:00,2025-05-07,1176.18,784.12,55363.21,20.22,45.03,Telecom,909.05,466624,65.07
UPL,2690.69,25.29,0.95,2665.4,2691.81,2705.37,2682.85,3944574,2025-05-07 14:06:00,2025-05-07,3451.15,2300.77,115430.78,58.44,46.04,FMCG,2703.48,1690008,48.26
RELIANCE,2345.97,46.58,2.03,2299.39,2322.93,2345.97,2322.93,6845804,2025-05-07 14:04:00,2025-05-07,2940.9,1960.6,153426.7,20.64,113.66,Oil & Gas,2343.18,4116021,46.7
BHARTIARTL,905.83,6.38,0.71,899.45,910.07,913.13,905.36,2908677,2025-05-07 14:04:00,2025-05-07,1176.18,784.12,66215.97,23.97,37.79,Telecom,901.4,1589000,76.51
HCLTECH,1163.87,17.54,1.53,1146.33,1139.59,1172.56,1139.59,2489443,2025-05-07 14:03:00,2025-05-07,1416.54,944.36,82750.86,27.96,41.63,IT,1165.44,1942669,64.44
TITAN,3048.55,47.77,1.59,3000.78,3017.4,3048.55,3017.4,978380,2025-05-07 14:03:00,2025-05-07,3900.72,2600.48,96029.42,36.96,82.48,Consumer Durables,3060.18,633744,41.51
KOTAKBANK,1686.88,22.52,1.35,1664.36,1672.62,1687.53,1672.62,1960947,2025-05-07 14:02:00,2025-05-07,2100.72,1400.48,37280.03,17.8,94.77,Banking,1694.8,1357676,66.6
EICHERMOT,4534.43,99.45,2.24,4434.98,4449.08,4534.43,4449.08,2859796,2025-05-07 14:02:00,2025-05-07,5729.11,3819.41,281587.89,13.28,341.45,Oil & Gas,4555.5,1655478,74.76
SBILIFE,2506.73,57.22,2.34,2449.51,2456.02,2506.73,2456.02,594388,2025-05-07 14:00:00,2025-05-07,2880.38,1920.26,185748.9,20.9,119.94,Financial Services,2513.85,294803,49.79
ONGC,3320.96,54.11,1.66,3266.85,3285.54,3321.59,3285.54,2410992,2025-05-07 13:57:00,2025-05-07,4194.2,2796.14,158741.78,15.52,213.98,Oil & Gas,3315.71,1794568,71.31
SBILIFE,2479.45,29.94,1.22,2449.51,2456.02,2502.52,2456.02,1695092,2025-05-07 13:57:00,2025-05-07,2880.38,1920.26,78598.52,20.15,123.05,Financial Services,2490.72,705832,74.78
EICHERMOT,4526.03,91.05,2.05,4434.98,4449.08,4526.03,4449.08,2347899,2025-05-07 13:55:00,2025-05-07,5729.11,3819.41,344431.23,18.5,244.65,Oil & Gas,4536.73,965558,65.61
LT,2847.27,28.22,1.0,2819.05,2829.87,2869.34,2829.87,1154462,2025-05-07 13:54:00,2025-05-07,3576.48,2384.32,128981.23,20.37,139.78,Construction,2839.62,795131,57.89
JSWSTEEL,857.96,10.94,1.29,847.02,854.4,861.22,854.4,961947,2025-05-07 13:54:00,2025-05-07,1086.4,724.26,32774.1,17.11,50.14,Metal,856.05,573949,58.94
SUNPHARMA,1348.33,28.93,2.19,1319.4,1335.42,1348.33,1335.42,1493289,2025-05-07 13:53:00,2025-05-07,1585.02,1056.68,37753.17,42.21,31.94,Pharma,1348.36,909945,65.46
ADANIPORTS,2947.78,68.2,2.37,2879.58,2892.92,2947.78,2892.92,854646,2025-05-07 13:53:00,2025-05-07,3519.0,2346.0,192195.33,18.03,163.49,Infrastructure,2944.28,501757,42.33
BAJAJFINSV,1546.91,18.51,1.21,1528.4,1522.3,1551.84,1522.3,971063,2025-05-07 13:52:00,2025-05-07,1980.36,1320.24,42076.06,34.92,44.3,Financial Services,1548.01,775860,55.09
BRITANNIA,1399.77,4.23,0.3,1395.54,1405.93,1430.75,1399.77,2144372,2025-05-07 13:52:00,2025-05-07,1712.21,1141.47,69568.65,28.73,48.72,Auto,1397.12,1446790,69.57
BHARTIARTL,905.36,5.91,0.66,899.45,910.07,913.13,905.36,844116,2025-05-07 13:49:00,2025-05-07,1176.18,784.12,54864.87,15.89,56.98,Telecom,904.28,408492,79.33
WIPRO,444.39,8.29,1.9,436.1,441.13,444.45,441.13,426686,2025-05-07 13:49:00,2025-05-07,540.18,360.12,34262.28,23.1,19.24,IT,443.44,186610,74.11
DIVISLAB,1433.22,28.14,2.0,1405.08,1413.43,1434.77,1413.43,1832682,2025-05-07 13:49:00,2025-05-07,1767.94,1178.62,94449.42,22.17,64.65,Banking,1429.24,1196896,70.47
INFY,1360.35,13.27,0.98,1347.08,1341.87,1370.95,1341.87,1828909,2025-05-07 13:48:00,2025-05-07,1704.36,1136.24,59039.0,21.15,64.32,IT,1360.8,1256674,79.78
TATASTEEL,1021.3,9.65,0.95,1011.65,1013.81,1030.56,1013.81,2771139,2025-05-07 13:48:00,2025-05-07,1238.78,825.86,30843.4,8.52,119.87,Metal,1023.43,1194339,42.03
BPCL,4554.21,64.71,1.44,4489.5,4463.04,4593.74,4463.04,1873796,2025-05-07 13:42:00,2025-05-07,5508.67,3672.45,216324.99,12.14,375.14,Oil & Gas,4535.82,1483337,64.04
HDFCLIFE,1868.86,34.34,1.87,1834.52,1850.13,1871.67,1850.13,2455296,2025-05-07 13:41:00,2025-05-07,2231.45,1487.63,122223.67,18.37,101.73,Infrastructure,1865.7,1208849,71.83
BAJFINANCE,6938.65,129.53,1.9,6809.12,6888.24,6938.65,6888.24,610954,2025-05-07 13:39:00,2025-05-07,8461.08,5640.72,313626.9,30.46,227.8,Financial Services,6917.2,352299,75.81
DIVISLAB,1434.77,29.69,2.11,1405.08,1413.43,1434.77,1413.43,1037348,2025-05-07 13:36:00,2025-05-07,1767.94,1178.62,43043.06,16.13,88.95,Banking,1431.11,637654,79.61
CIPLA,2218.82,36.75,1.68,2182.07,2169.2,2218.82,2169.2,1171391,2025-05-07 13:35:00,2025-05-07,2876.96,1917.98,133351.29,19.27,115.14,Banking,2216.9,909540,47.81
DIVISLAB,1432.23,27.15,1.93,1405.08,1413.43,1432.23,1413.43,1547503,2025-05-07 13:35:00,2025-05-07,1767.94,1178.62,31938.68,18.05,79.35,Banking,1436.27,858151,68.29
DRREDDY,1161.92,14.96,1.3,1146.96,1141.8,1172.39,1141.8,520076,2025-05-07 13:34:00,2025-05-07,1421.57,947.71,80172.69,14.31,81.2,Metal,1161.37,221484,59.97
DIVISLAB,1421.81,16.73,1.19,1405.08,1413.43,1430.77,1413.43,1381528,2025-05-07 13:33:00,2025-05-07,1767.94,1178.62,91706.78,21.37,66.53,Banking,1428.38,1050235,70.18
HDFCBANK,1508.93,14.36,0.96,1494.57,1507.61,1522.25,1507.61,3637499,2025-05-07 13:32:00,2025-05-07,1896.6,1264.4,78766.14,24.93,60.53,Banking,1505.42,2534746,46.74
